candidate_id,theta_family,candidate_rows,paired_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,both_success_quality_delta_median_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,global_fixed_support_gate_passed,stage1_validation_ready,not_ready_reason,source_rounds,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000186,alpha_cong_commit_nonprogress_sweep,30,30,0,0,0,22,-0.0282737488973,-0.03173076923,20,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.34727310545,1.25,0.534567430865,1.25,0.75,0.75,1,1,0.95,1,0.691739616521,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000155,goal_projection_mode_ablation,30,30,0,0,0,22,-0.0282300256045,-0.02630342884,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.9617496765,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.992624514751,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000209,surrogate_guided_theta_if_model_exists,30,30,0,0,0,20,-0.027724533579,-0.03216836242,20,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.96258029484,1.25,1.07404120192,1.25,0.75,0.75,1,1,0.95,1,0.766022967954,1.18175433649,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000127,g543_true_near_signal_neighborhood,30,30,0,2,0.0666666666667,20,-0.027155433199,-0.029899115995,18,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.43746334174,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.314702770594,0.503901892196,1.04410516179,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000326,alpha_cong_commit_nonprogress_sweep,30,30,0,2,0.0666666666667,22,-0.0270607668518,-0.0350877193,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.89076161848,1.25,1.40011944976,1.25,0.75,0.75,1,1,0.95,1,0.696000607999,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000581,static_flow_local_perturbation_fulltheta,30,30,0,0,0,22,-0.0269020440264,-0.02388608176,22,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.46257527485,1.25,1.25,1.25,0.75,0.75,1,0.822628354743,0.95,1,0.768716662567,0.859783880432,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000757,g543_true_near_signal_neighborhood,30,30,0,6,0.2,10,-0.02678051446,-0.02319357717,10,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.56448134604,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.791001817996,0.509144381711,0.797770404459,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000331,static_flow_local_perturbation_fulltheta,30,30,0,4,0.133333333333,22,-0.0262104119718,-0.02074688797,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.65954452091,1.25,1.25,1.25,0.75,0.75,1,0.86107507785,0.95,1,0.822822754354,1.19026081948,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000486,alpha_cong_commit_nonprogress_sweep,30,30,0,0,0,18,-0.0260650452044,-0.01492537313,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.33783072433,1.25,1.72379255241,1.25,0.75,0.75,1,1,0.95,1,0.50786998426,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000750,negative_control,30,30,0,6,0.2,10,-0.026045190128,-0.01848591549,8,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.42097125806,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.871966256067,1.22435455129,0.35,0.75,1,11.7068045864,0,0,1,False,False,False,False,False
repair5g549_theta_549000167,g543_true_near_signal_neighborhood,30,30,0,0,0,20,-0.025810121975,-0.023487576565,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.37352990294,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.317237965524,0.4583999832,1.03317243366,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000592,lambda_flow_lambda_cong_sweep,30,30,0,2,0.0666666666667,22,-0.0255475918264,-0.03240740741,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.69737420525,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.701655596689,0.898544702911,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000759,surrogate_guided_theta_if_model_exists,30,30,0,4,0.133333333333,10,-0.025135256452,-0.01877470356,8,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.53790682418,1.25,1.19903685193,1.25,0.75,0.75,1,1,0.95,1,0.708663082674,0.608699082602,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000302,lambda_flow_lambda_cong_sweep,30,30,0,4,0.133333333333,22,-0.0248805231627,-0.01908713693,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.24775910448,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.678897642205,0.18998512003,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000126,alpha_cong_commit_nonprogress_sweep,30,30,0,2,0.0666666666667,20,-0.024718966885,-0.01821355075,20,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.25655488689,1.25,1.66814141372,1.25,0.75,0.75,1,1,0.95,1,0.54462491075,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000370,negative_control,30,30,0,4,0.133333333333,20,-0.024684096043,-0.045642561685,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.82446245108,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.51370997258,1.24441401117,0.35,0.75,1,10.1657476685,0,0,1,False,False,False,False,False
repair5g549_theta_549000125,goal_projection_mode_ablation,30,30,0,2,0.0666666666667,20,-0.024267211852,-0.03709555542,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.22131815737,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.38197723605,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000862,lambda_flow_lambda_cong_sweep,30,30,0,0,0,16,-0.0238828681775,-0.0285496319,12,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.72981314037,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.725876548247,0.983534532931,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000336,alpha_cong_commit_nonprogress_sweep,30,30,0,4,0.133333333333,22,-0.0232169346082,-0.02660753881,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.82533314934,1.25,1.04406891186,1.25,0.75,0.75,1,1,0.95,1,0.806078387843,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000325,goal_projection_mode_ablation,30,30,0,2,0.0666666666667,22,-0.0231853230009,-0.01842105263,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.07576944846,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.413654172692,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000334,edge_cost_clamp_sweep,30,30,0,2,0.0666666666667,22,-0.0231853230009,-0.01842105263,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.22281365436,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.59827980344,11.8820802358,1,0,0,False,False,False,False,False
repair5g549_theta_549000696,alpha_cong_commit_nonprogress_sweep,30,30,0,2,0.0666666666667,20,-0.02313053134,-0.021182530975,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.87323065354,1.25,1.29871465257,1.25,0.75,0.75,1,1,0.95,1,0.632407735185,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000140,negative_control,30,30,0,2,0.0666666666667,20,-0.022924731108,-0.01824482896,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.84976540048,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.599830800338,1.45042959914,0.35,0.75,1,11.7305725389,0,0,1,False,False,False,False,False
repair5g549_theta_549000527,g543_true_near_signal_neighborhood,30,30,0,4,0.133333333333,16,-0.02247007168,-0.024145605785,12,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.38876481414,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.204751790496,0.214800970398,1.10408104184,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000307,g543_true_near_signal_neighborhood,30,30,0,4,0.133333333333,22,-0.0224620206655,-0.03089143866,14,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.71448202937,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.485471229058,0.646481107038,1.02529144942,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000652,lambda_flow_lambda_cong_sweep,30,30,0,0,0,26,-0.0218768304138,-0.0277185501,22,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.92368275263,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.872910254179,1.49488951022,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000329,surrogate_guided_theta_if_model_exists,30,30,0,4,0.133333333333,22,-0.0215492246155,-0.02017543859,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.51253199494,1.25,0.786886276227,1.25,0.75,0.75,1,1,0.95,1,0.965754568491,0.461693376613,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000296,alpha_cong_commit_nonprogress_sweep,30,30,0,4,0.133333333333,18,-0.0214348247956,-0.02300884955,16,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.78454623091,1.25,1.08881632237,1.25,0.75,0.75,1,1,0.95,1,0.811067377865,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000324,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,22,-0.0210501501336,-0.01842105263,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.3537483925,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.882548734903,8.07807984384,1,0,0,False,False,False,False,False
repair5g549_theta_549000323,alpha_flow_wait_progress_sweep,30,30,0,4,0.133333333333,22,-0.0207282418618,-0.02376333657,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.944797110406,1.25,1.25,1.25,0.75,0.75,1,0.532088935822,0.95,1,1,0.778688942622,0.35,0.75,1,11,1,0,0,False,False,False,False,False
